quote_date,expiration,dte,tau,strike,underlying_price,moneyness,option_type,bid,ask,mid_price,last_price,spread_pct,implied_volatility,iv_source,volume,open_interest,contract_symbol
2026-07-11,2026-07-20,9.0,0.024640657084188913,292.5,315.32000732421875,0.9276290536783011,call,21.8,25.05,23.425,21.85,0.13874066168623264,0.4802298071289062,provided,144.0,13,AAPL260720C00292500
2026-07-11,2026-07-20,9.0,0.024640657084188913,295.0,315.32000732421875,0.9355575071285429,call,19.5,22.6,21.05,22.12,0.14726840855106896,0.44812563598632804,provided,149.0,12,AAPL260720C00295000
2026-07-11,2026-07-20,9.0,0.024640657084188913,297.5,315.32000732421875,0.9434859605787849,call,17.05,20.25,18.65,17.69,0.1715817694369973,0.4222469885253906,provided,1.0,9,AAPL260720C00297500
2026-07-11,2026-07-20,9.0,0.024640657084188913,300.0,315.32000732421875,0.9514144140290267,call,14.75,17.9,16.325,15.02,0.19295558958652365,0.3947814428710938,provided,2.0,31,AAPL260720C00300000
2026-07-11,2026-07-20,9.0,0.024640657084188913,302.5,315.32000732421875,0.9593428674792687,call,12.6,15.65,14.125,12.76,0.21592920353982306,0.3714662463378906,provided,13.0,19,AAPL260720C00302500
2026-07-11,2026-07-20,9.0,0.024640657084188913,305.0,315.32000732421875,0.9672713209295105,call,10.45,13.15,11.8,11.0,0.22881355932203398,0.3309393078613281,provided,11.0,47,AAPL260720C00305000
2026-07-11,2026-07-20,9.0,0.024640657084188913,307.5,315.32000732421875,0.9751997743797524,call,8.9,10.75,9.825,10.9,0.18829516539440203,0.29444064941406245,provided,13.0,29,AAPL260720C00307500
2026-07-11,2026-07-20,9.0,0.024640657084188913,310.0,315.32000732421875,0.9831282278299943,call,7.55,9.0,8.275,7.75,0.17522658610271905,0.288947540283203,provided,168.0,172,AAPL260720C00310000
2026-07-11,2026-07-20,9.0,0.024640657084188913,312.5,315.32000732421875,0.9910566812802362,call,5.8,7.2,6.5,6.2,0.21538461538461545,0.2739330419921875,provided,137.0,130,AAPL260720C00312500
2026-07-11,2026-07-20,9.0,0.024640657084188913,315.0,315.32000732421875,0.9989851347304781,call,4.5,5.8,5.15,4.5,0.25242718446601936,0.27094234924316407,provided,394.0,444,AAPL260720C00315000
2026-07-11,2026-07-20,9.0,0.024640657084188913,317.5,315.32000732421875,1.0069135881807199,call,3.3,3.7,3.5,3.45,0.1142857142857144,0.22541057800292968,provided,148.0,167,AAPL260720C00317500
2026-07-11,2026-07-20,9.0,0.024640657084188913,320.0,315.32000732421875,1.0148420416309618,call,2.42,2.86,2.6399999999999997,2.51,0.16666666666666666,0.2309647216796875,provided,970.0,389,AAPL260720C00320000
2026-07-11,2026-07-20,9.0,0.024640657084188913,322.5,315.32000732421875,1.0227704950812038,call,1.68,2.19,1.935,1.88,0.26356589147286824,0.23639679626464843,provided,93.0,107,AAPL260720C00322500
2026-07-11,2026-07-20,9.0,0.024640657084188913,325.0,315.32000732421875,1.0306989485314457,call,1.13,1.51,1.3199999999999998,1.13,0.287878787878788,0.23194127441406248,provided,175.0,104,AAPL260720C00325000
2026-07-11,2026-07-20,9.0,0.024640657084188913,355.0,315.32000732421875,1.1258403899343483,call,0.0,0.43,0.11,0.11,,0.42188078125,provided,2.0,3,AAPL260720C00355000
2026-07-11,2026-07-20,9.0,0.024640657084188913,360.0,315.32000732421875,1.141697296834832,call,0.0,0.53,0.13,0.13,,0.4802298071289062,provided,1.0,1,AAPL260720C00360000
2026-07-11,2026-07-22,11.0,0.030116358658453114,250.0,315.32000732421875,0.7928453450241889,call,63.9,67.4,65.65,62.9,0.05331302361005342,0.65820654296875,provided,1.0,1,AAPL260722C00250000
2026-07-11,2026-07-22,11.0,0.030116358658453114,275.0,315.32000732421875,0.8721298795266078,call,39.25,42.4,40.825,40.75,0.07715860379669316,0.647464462890625,provided,1.0,1,AAPL260722C00275000
2026-07-11,2026-07-22,11.0,0.030116358658453114,285.0,315.32000732421875,0.9038436933275754,call,29.25,32.5,30.875,29.28,0.10526315789473684,0.5307664111328125,provided,114.0,5,AAPL260722C00285000
2026-07-11,2026-07-22,11.0,0.030116358658453114,290.0,315.32000732421875,0.9197006002280592,call,24.35,27.65,26.0,23.25,0.1269230769230768,0.47803256347656253,provided,4.0,12,AAPL260722C00290000
2026-07-11,2026-07-22,11.0,0.030116358658453114,300.0,315.32000732421875,0.9514144140290267,call,15.25,18.0,16.625,14.55,0.16541353383458646,0.3663393444824219,provided,1.0,7,AAPL260722C00300000
2026-07-11,2026-07-22,11.0,0.030116358658453114,305.0,315.32000732421875,0.9672713209295105,call,10.95,14.05,12.5,12.7,0.2480000000000001,0.3491276025390625,provided,19.0,15,AAPL260722C00305000
2026-07-11,2026-07-22,11.0,0.030116358658453114,310.0,315.32000732421875,0.9831282278299943,call,7.9,9.0,8.45,9.25,0.13017751479289938,0.26380130737304686,provided,41.0,78,AAPL260722C00310000
2026-07-11,2026-07-22,11.0,0.030116358658453114,315.0,315.32000732421875,0.9989851347304781,call,5.2,6.0,5.6,5.4,0.14285714285714282,0.2561109545898438,provided,89.0,179,AAPL260722C00315000
2026-07-11,2026-07-22,11.0,0.030116358658453114,320.0,315.32000732421875,1.0148420416309618,call,2.99,3.7,3.345,3.58,0.2122571001494768,0.24976336181640624,provided,60.0,401,AAPL260722C00320000
2026-07-11,2026-07-22,11.0,0.030116358658453114,325.0,315.32000732421875,1.0306989485314457,call,1.51,2.03,1.77,1.82,0.2937853107344632,0.241218525390625,provided,147.0,176,AAPL260722C00325000
2026-07-11,2026-07-22,11.0,0.030116358658453114,360.0,315.32000732421875,1.141697296834832,call,0.0,0.77,0.06,0.06,,0.4738822143554688,provided,30.0,30,AAPL260722C00360000
2026-07-11,2026-07-22,11.0,0.030116358658453114,385.0,315.32000732421875,1.220981831337251,call,0.0,0.77,0.01,0.01,,0.5747112841796875,provided,10.0,10,AAPL260722C00385000
2026-07-11,2026-07-24,13.0,0.03559206023271732,225.0,315.32000732421875,0.71356081052177,call,89.05,92.5,90.775,86.4,0.038006058936932006,0.8862316064453124,provided,1.0,8,AAPL260724C00225000
2026-07-11,2026-07-24,13.0,0.03559206023271732,230.0,315.32000732421875,0.7294177174222538,call,84.15,87.25,85.7,48.83,0.036172695449241475,0.8125018749999999,provided,210.0,17,AAPL260724C00230000
2026-07-11,2026-07-24,13.0,0.03559206023271732,235.0,315.32000732421875,0.7452746243227376,call,79.25,82.25,80.75,81.97,0.03715170278637771,0.7797873583984375,provided,1.0,37,AAPL260724C00235000
2026-07-11,2026-07-24,13.0,0.03559206023271732,240.0,315.32000732421875,0.7611315312232214,call,74.15,77.25,75.7,74.82,0.040951122853368487,0.71679970703125,provided,1.0,19,AAPL260724C00240000
2026-07-11,2026-07-24,13.0,0.03559206023271732,245.0,315.32000732421875,0.7769884381237052,call,69.1,72.25,70.675,63.32,0.04457021577644154,0.6626010302734376,provided,3.0,58,AAPL260724C00245000
2026-07-11,2026-07-24,13.0,0.03559206023271732,250.0,315.32000732421875,0.7928453450241889,call,64.35,67.3,65.82499999999999,63.87,0.044815799468287176,0.6557651611328126,provided,56.0,76,AAPL260724C00250000
2026-07-11,2026-07-24,13.0,0.03559206023271732,255.0,315.32000732421875,0.8087022519246727,call,59.15,62.3,60.724999999999994,60.32,0.05187319884726223,0.584965087890625,provided,2.0,148,AAPL260724C00255000
2026-07-11,2026-07-24,13.0,0.03559206023271732,260.0,315.32000732421875,0.8245591588251565,call,54.3,57.35,55.825,54.95,0.054635020152261606,0.561527822265625,provided,1.0,283,AAPL260724C00260000
2026-07-11,2026-07-24,13.0,0.03559206023271732,265.0,315.32000732421875,0.8404160657256403,call,49.3,52.35,50.825,49.58,0.060009837678307996,0.5151415673828125,provided,4.0,132,AAPL260724C00265000
2026-07-11,2026-07-24,13.0,0.03559206023271732,270.0,315.32000732421875,0.856272972626124,call,44.3,47.4,45.849999999999994,47.1,0.0676117775354417,0.6571079211425781,provided,11.0,380,AAPL260724C00270000
2026-07-11,2026-07-24,13.0,0.03559206023271732,275.0,315.32000732421875,0.8721298795266078,call,39.65,42.45,41.05,41.0,0.06820950060901351,0.603763728027344,provided,10.0,434,AAPL260724C00275000
2026-07-11,2026-07-24,13.0,0.03559206023271732,280.0,315.32000732421875,0.8879867864270916,call,34.45,36.35,35.400000000000006,36.6,0.05367231638418074,0.44507390869140623,provided,20.0,688,AAPL260724C00280000
2026-07-11,2026-07-24,13.0,0.03559206023271732,282.5,315.32000732421875,0.8959152398773335,call,32.05,35.05,33.55,34.69,0.08941877794336811,0.524418818359375,provided,13.0,16,AAPL260724C00282500
2026-07-11,2026-07-24,13.0,0.03559206023271732,285.0,315.32000732421875,0.9038436933275754,call,29.75,32.5,31.125,32.0,0.08835341365461848,0.49133809448242194,provided,76.0,834,AAPL260724C00285000
2026-07-11,2026-07-24,13.0,0.03559206023271732,287.5,315.32000732421875,0.9117721467778173,call,27.35,30.2,28.775,28.22,0.09904430929626405,0.4760794580078125,provided,2.0,29,AAPL260724C00287500
2026-07-11,2026-07-24,13.0,0.03559206023271732,290.0,315.32000732421875,0.9197006002280592,call,24.9,26.65,25.775,27.67,0.06789524733268672,0.36865865722656255,provided,89.0,1871,AAPL260724C00290000
2026-07-11,2026-07-24,13.0,0.03559206023271732,292.5,315.32000732421875,0.9276290536783011,call,22.3,25.4,23.85,25.08,0.1299790356394129,0.4283504431152344,provided,176.0,15,AAPL260724C00292500
2026-07-11,2026-07-24,13.0,0.03559206023271732,295.0,315.32000732421875,0.9355575071285429,call,20.15,21.75,20.95,23.25,0.0763723150357996,0.32141791870117187,provided,52.0,1612,AAPL260724C00295000
2026-07-11,2026-07-24,13.0,0.03559206023271732,297.5,315.32000732421875,0.9434859605787849,call,18.1,19.45,18.775,19.62,0.07190412782956047,0.30689169677734374,provided,59.0,14,AAPL260724C00297500
2026-07-11,2026-07-24,13.0,0.03559206023271732,300.0,315.32000732421875,0.9514144140290267,call,16.4,17.1,16.75,18.27,0.04179104477611957,0.2868723657226562,provided,97.0,2315,AAPL260724C00300000
2026-07-11,2026-07-24,13.0,0.03559206023271732,302.5,315.32000732421875,0.9593428674792687,call,14.25,15.45,14.85,14.67,0.08080808080808076,0.3034737622070312,provided,120.0,155,AAPL260724C00302500
2026-07-11,2026-07-24,13.0,0.03559206023271732,305.0,315.32000732421875,0.9672713209295105,call,12.2,13.15,12.675,13.26,0.0749506903353058,0.27967028930664056,provided,99.0,4041,AAPL260724C00305000
2026-07-11,2026-07-24,13.0,0.03559206023271732,307.5,315.32000732421875,0.9751997743797524,call,10.4,11.1,10.75,11.54,0.06511627906976737,0.26508303283691403,provided,46.0,117,AAPL260724C00307500
2026-07-11,2026-07-24,13.0,0.03559206023271732,310.0,315.32000732421875,0.9831282278299943,call,8.9,9.3,9.100000000000001,8.97,0.04395604395604399,0.25727061096191406,provided,608.0,4521,AAPL260724C00310000
2026-07-11,2026-07-24,13.0,0.03559206023271732,312.5,315.32000732421875,0.9910566812802362,call,7.25,7.65,7.45,7.55,0.05369127516778528,0.25025163818359375,provided,705.0,431,AAPL260724C00312500
2026-07-11,2026-07-24,13.0,0.03559206023271732,315.0,315.32000732421875,0.9989851347304781,call,5.95,6.2,6.075,6.03,0.0411522633744856,0.2452468054199219,provided,2615.0,6267,AAPL260724C00315000
2026-07-11,2026-07-24,13.0,0.03559206023271732,317.5,315.32000732421875,1.0069135881807199,call,4.65,4.9,4.775,4.7,0.05235602094240837,0.23975369628906246,provided,784.0,359,AAPL260724C00317500
2026-07-11,2026-07-24,13.0,0.03559206023271732,320.0,315.32000732421875,1.0148420416309618,call,3.65,3.85,3.75,3.75,0.05333333333333338,0.2375564526367187,provided,4203.0,8787,AAPL260724C00320000
2026-07-11,2026-07-24,13.0,0.03559206023271732,322.5,315.32000732421875,1.0227704950812038,call,2.75,2.95,2.85,2.85,0.0701754385964913,0.2348709326171875,provided,443.0,319,AAPL260724C00322500
2026-07-11,2026-07-24,13.0,0.03559206023271732,325.0,315.32000732421875,1.0306989485314457,call,2.08,2.37,2.225,2.13,0.1303370786516854,0.24030300720214842,provided,775.0,3864,AAPL260724C00325000
2026-07-11,2026-07-24,13.0,0.03559206023271732,327.5,315.32000732421875,1.0386274019816875,call,1.56,1.8,1.6800000000000002,1.49,0.14285714285714285,0.24024197265624997,provided,1697.0,2009,AAPL260724C00327500
2026-07-11,2026-07-24,13.0,0.03559206023271732,330.0,315.32000732421875,1.0465558554319294,call,1.13,1.21,1.17,1.2,0.06837606837606844,0.231452998046875,provided,1822.0,10123,AAPL260724C00330000
2026-07-11,2026-07-24,13.0,0.03559206023271732,335.0,315.32000732421875,1.062412762332413,call,0.58,0.67,0.625,0.62,0.14400000000000013,0.23609162353515623,provided,381.0,1837,AAPL260724C00335000
2026-07-11,2026-07-24,13.0,0.03559206023271732,340.0,315.32000732421875,1.078269669232897,call,0.29,0.35,0.31999999999999995,0.32,0.18750000000000003,0.23926541992187497,provided,872.0,2594,AAPL260724C00340000
2026-07-11,2026-07-24,13.0,0.03559206023271732,345.0,315.32000732421875,1.0941265761333807,call,0.17,0.24,0.20500000000000002,0.19,0.3414634146341462,0.2561109545898438,provided,18.0,867,AAPL260724C00345000
2026-07-11,2026-07-24,13.0,0.03559206023271732,350.0,315.32000732421875,1.1099834830338646,call,0.09,0.12,0.105,0.12,0.2857142857142857,0.25830819824218754,provided,663.0,2380,AAPL260724C00350000
2026-07-11,2026-07-24,13.0,0.03559206023271732,370.0,315.32000732421875,1.1734111106357996,call,0.0,0.18,0.08,0.08,,0.39258419921875,provided,2.0,23,AAPL260724C00370000
2026-07-11,2026-07-24,13.0,0.03559206023271732,380.0,315.32000732421875,1.2051249244367672,call,0.0,0.1,0.03,0.03,,0.41309180664062495,provided,9.0,69,AAPL260724C00380000
2026-07-11,2026-07-24,13.0,0.03559206023271732,385.0,315.32000732421875,1.220981831337251,call,0.0,0.05,0.03,0.03,,0.4023497265625,provided,2.0,6,AAPL260724C00385000
2026-07-11,2026-07-24,13.0,0.03559206023271732,390.0,315.32000732421875,1.2368387382377348,call,0.0,0.17,0.06,0.06,,0.495122236328125,provided,2.0,7,AAPL260724C00390000
2026-07-11,2026-07-24,13.0,0.03559206023271732,395.0,315.32000732421875,1.2526956451382185,call,0.0,0.15,0.02,0.02,,0.5117236328125,provided,19.0,14,AAPL260724C00395000
2026-07-11,2026-07-24,13.0,0.03559206023271732,400.0,315.32000732421875,1.2685525520387022,call,0.0,0.5,0.13,0.13,,0.5751995605468749,provided,1.0,23,AAPL260724C00400000
2026-07-11,2026-07-31,20.0,0.05475701574264202,225.0,315.32000732421875,0.71356081052177,call,89.2,92.9,91.05000000000001,90.0,0.040637012630422874,0.7851583984375,provided,2.0,2,AAPL260731C00225000
2026-07-11,2026-07-31,20.0,0.05475701574264202,230.0,315.32000732421875,0.7294177174222538,call,84.25,87.8,86.025,84.15,0.041267073525138004,0.7368190380859375,provided,90.0,10,AAPL260731C00230000
2026-07-11,2026-07-31,20.0,0.05475701574264202,235.0,315.32000732421875,0.7452746243227376,call,79.3,82.8,81.05,80.41,0.0431832202344232,0.6987334814453126,provided,1.0,42,AAPL260731C00235000
2026-07-11,2026-07-31,20.0,0.05475701574264202,240.0,315.32000732421875,0.7611315312232214,call,74.3,77.8,76.05,74.05,0.04602235371466141,0.6564975756835938,provided,2.0,59,AAPL260731C00240000
2026-07-11,2026-07-31,20.0,0.05475701574264202,245.0,315.32000732421875,0.7769884381237052,call,69.35,72.9,71.125,70.55,0.04991212653778575,0.6267127172851563,provided,2.0,62,AAPL260731C00245000
2026-07-11,2026-07-31,20.0,0.05475701574264202,250.0,315.32000732421875,0.7928453450241889,call,64.2,67.2,65.7,65.15,0.045662100456621,0.5092822509765625,provided,4.0,613,AAPL260731C00250000
2026-07-11,2026-07-31,20.0,0.05475701574264202,255.0,315.32000732421875,0.8087022519246727,call,59.8,62.95,61.375,60.17,0.05132382892057036,0.5759319750976561,provided,4.0,31,AAPL260731C00255000
2026-07-11,2026-07-31,20.0,0.05475701574264202,260.0,315.32000732421875,0.8245591588251565,call,54.9,57.75,56.325,55.8,0.05059920106524636,0.5275926147460939,provided,147.0,127,AAPL260731C00260000
2026-07-11,2026-07-31,20.0,0.05475701574264202,265.0,315.32000732421875,0.8404160657256403,call,49.8,52.85,51.325,50.03,0.05942523136872877,0.6174354663085939,provided,3.0,44,AAPL260731C00265000
2026-07-11,2026-07-31,20.0,0.05475701574264202,270.0,315.32000732421875,0.856272972626124,call,44.9,47.95,46.425,47.3,0.06569736133548744,0.5753216296386718,provided,90.0,108,AAPL260731C00270000
2026-07-11,2026-07-31,20.0,0.05475701574264202,275.0,315.32000732421875,0.8721298795266078,call,40.15,43.1,41.625,42.69,0.07087087087087093,0.5356491748046875,provided,225.0,328,AAPL260731C00275000
2026-07-11,2026-07-31,20.0,0.05475701574264202,280.0,315.32000732421875,0.8879867864270916,call,35.35,37.25,36.3,37.78,0.05234159779614322,0.4322566540527344,provided,238.0,909,AAPL260731C00280000
2026-07-11,2026-07-31,20.0,0.05475701574264202,285.0,315.32000732421875,0.9038436933275754,call,31.15,33.05,32.099999999999994,33.0,0.05919003115264794,0.4331111376953125,provided,30.0,718,AAPL260731C00285000
2026-07-11,2026-07-31,20.0,0.05475701574264202,290.0,315.32000732421875,0.9197006002280592,call,26.65,28.55,27.6,28.93,0.068840579710145,0.4083921466064453,provided,48.0,1118,AAPL260731C00290000
2026-07-11,2026-07-31,20.0,0.05475701574264202,295.0,315.32000732421875,0.9355575071285429,call,22.5,23.6,23.05,23.05,0.04772234273318878,0.3577945080566406,provided,47.0,1231,AAPL260731C00295000
2026-07-11,2026-07-31,20.0,0.05475701574264202,300.0,315.32000732421875,0.9514144140290267,call,18.5,19.4,18.95,18.94,0.047493403693931326,0.3367986242675781,provided,243.0,3254,AAPL260731C00300000
2026-07-11,2026-07-31,20.0,0.05475701574264202,305.0,315.32000732421875,0.9672713209295105,call,14.8,15.6,15.2,15.32,0.052631578947368356,0.3223944714355468,provided,1297.0,4454,AAPL260731C00305000
2026-07-11,2026-07-31,20.0,0.05475701574264202,310.0,315.32000732421875,0.9831282278299943,call,11.7,12.6,12.149999999999999,11.9,0.07407407407407411,0.32459171508789053,provided,468.0,5415,AAPL260731C00310000
2026-07-11,2026-07-31,20.0,0.05475701574264202,315.0,315.32000732421875,0.9989851347304781,call,9.0,9.25,9.125,9.04,0.0273972602739726,0.3013985876464844,provided,754.0,2591,AAPL260731C00315000
2026-07-11,2026-07-31,20.0,0.05475701574264202,320.0,315.32000732421875,1.0148420416309618,call,6.55,6.8,6.675,6.6,0.03745318352059925,0.29431858032226554,provided,1366.0,12756,AAPL260731C00320000
2026-07-11,2026-07-31,20.0,0.05475701574264202,325.0,315.32000732421875,1.0306989485314457,call,4.7,4.9,4.800000000000001,4.75,0.0416666666666667,0.2910837493896483,provided,3734.0,3231,AAPL260731C00325000
2026-07-11,2026-07-31,20.0,0.05475701574264202,330.0,315.32000732421875,1.0465558554319294,call,3.2,3.4,3.3,3.25,0.06060606060606053,0.28754374572753894,provided,520.0,2289,AAPL260731C00330000
2026-07-11,2026-07-31,20.0,0.05475701574264202,335.0,315.32000732421875,1.062412762332413,call,2.13,2.33,2.23,2.33,0.0896860986547086,0.2868723657226562,provided,1263.0,881,AAPL260731C00335000
2026-07-11,2026-07-31,20.0,0.05475701574264202,340.0,315.32000732421875,1.078269669232897,call,1.45,1.62,1.5350000000000001,1.44,0.11074918566775253,0.2902903002929687,provided,236.0,1178,AAPL260731C00340000
2026-07-11,2026-07-31,20.0,0.05475701574264202,345.0,315.32000732421875,1.0941265761333807,call,0.91,1.16,1.035,0.97,0.24154589371980667,0.29724823852539056,provided,139.0,506,AAPL260731C00345000
2026-07-11,2026-07-31,20.0,0.05475701574264202,350.0,315.32000732421875,1.1099834830338646,call,0.62,0.66,0.64,0.63,0.06250000000000006,0.28833719482421866,provided,737.0,988,AAPL260731C00350000
2026-07-11,2026-07-31,20.0,0.05475701574264202,355.0,315.32000732421875,1.1258403899343483,call,0.36,0.51,0.435,0.42,0.34482758620689663,0.3012765185546875,provided,864.0,254,AAPL260731C00355000
2026-07-11,2026-07-31,20.0,0.05475701574264202,390.0,315.32000732421875,1.2368387382377348,call,0.0,0.33,0.08,0.08,,0.446294599609375,provided,37.0,38,AAPL260731C00390000
2026-07-11,2026-07-31,20.0,0.05475701574264202,400.0,315.32000732421875,1.2685525520387022,call,0.0,0.56,0.02,0.02,,0.5339402075195312,provided,6.0,464,AAPL260731C00400000
2026-07-11,2026-08-07,27.0,0.07392197125256673,225.0,315.32000732421875,0.71356081052177,call,89.25,92.95,91.1,58.03,0.04061470911086721,0.6884796777343751,provided,2.0,3,AAPL260807C00225000
2026-07-11,2026-08-07,27.0,0.07392197125256673,230.0,315.32000732421875,0.7294177174222538,call,84.95,88.0,86.475,84.3,0.03527030933795892,0.7023955541992188,provided,1.0,2,AAPL260807C00230000
2026-07-11,2026-08-07,27.0,0.07392197125256673,235.0,315.32000732421875,0.7452746243227376,call,79.35,83.1,81.225,82.52,0.046168051708217916,0.6306189282226562,provided,1.0,5,AAPL260807C00235000
2026-07-11,2026-08-07,27.0,0.07392197125256673,240.0,315.32000732421875,0.7611315312232214,call,74.9,78.1,76.5,74.9,0.041830065359476976,0.6264685791015626,provided,1.0,29,AAPL260807C00240000
2026-07-11,2026-08-07,27.0,0.07392197125256673,245.0,315.32000732421875,0.7769884381237052,call,69.85,73.2,71.525,69.2,0.046836770360014095,0.5903361279296876,provided,3.0,7,AAPL260807C00245000
2026-07-11,2026-08-07,27.0,0.07392197125256673,250.0,315.32000732421875,0.7928453450241889,call,64.7,68.2,66.45,66.71,0.0526711813393529,0.5441940112304688,provided,138.0,41,AAPL260807C00250000
2026-07-11,2026-08-07,27.0,0.07392197125256673,255.0,315.32000732421875,0.8087022519246727,call,60.25,63.0,61.625,61.82,0.04462474645030426,0.523442265625,provided,138.0,19,AAPL260807C00255000
2026-07-11,2026-08-07,27.0,0.07392197125256673,260.0,315.32000732421875,0.8245591588251565,call,55.05,58.1,56.575,57.75,0.05391073795846229,0.5933878552246095,provided,144.0,148,AAPL260807C00260000
2026-07-11,2026-08-07,27.0,0.07392197125256673,265.0,315.32000732421875,0.8404160657256403,call,50.2,53.0,51.6,52.88,0.05426356589147281,0.543949873046875,provided,144.0,60,AAPL260807C00265000
2026-07-11,2026-08-07,27.0,0.07392197125256673,270.0,315.32000732421875,0.856272972626124,call,45.3,48.35,46.825,46.29,0.06513614522156976,0.5210008837890624,provided,1.0,87,AAPL260807C00270000
2026-07-11,2026-08-07,27.0,0.07392197125256673,275.0,315.32000732421875,0.8721298795266078,call,40.5,43.6,42.05,43.27,0.07372175980975033,0.49023947265625006,provided,26.0,202,AAPL260807C00275000
2026-07-11,2026-08-07,27.0,0.07392197125256673,280.0,315.32000732421875,0.8879867864270916,call,35.95,38.9,37.425,36.1,0.07882431529726108,0.4600884069824219,provided,6.0,367,AAPL260807C00280000
2026-07-11,2026-08-07,27.0,0.07392197125256673,285.0,315.32000732421875,0.9038436933275754,call,31.4,34.15,32.775,31.96,0.08390541571319604,0.4255428540039063,provided,2.0,221,AAPL260807C00285000
2026-07-11,2026-08-07,27.0,0.07392197125256673,290.0,315.32000732421875,0.9197006002280592,call,27.35,28.7,28.025,27.88,0.04817127564674391,0.3601138208007812,provided,20.0,233,AAPL260807C00290000
2026-07-11,2026-08-07,27.0,0.07392197125256673,295.0,315.32000732421875,0.9355575071285429,call,22.8,25.45,24.125,25.02,0.10984455958549216,0.38007211730957036,provided,72.0,659,AAPL260807C00295000
2026-07-11,2026-08-07,27.0,0.07392197125256673,300.0,315.32000732421875,0.9514144140290267,call,19.35,20.4,19.875,19.83,0.05283018867924514,0.32660585510253903,provided,129.0,488,AAPL260807C00300000
2026-07-11,2026-08-07,27.0,0.07392197125256673,305.0,315.32000732421875,0.9672713209295105,call,15.1,16.95,16.025,16.82,0.11544461778471138,0.3219672296142577,provided,150.0,751,AAPL260807C00305000
2026-07-11,2026-08-07,27.0,0.07392197125256673,310.0,315.32000732421875,0.9831282278299943,call,12.4,13.35,12.875,13.9,0.07378640776699023,0.3032906585693359,provided,142.0,1191,AAPL260807C00310000
2026-07-11,2026-08-07,27.0,0.07392197125256673,315.0,315.32000732421875,0.9989851347304781,call,10.0,10.35,10.175,10.7,0.03439803439803436,0.29264013031005853,provided,346.0,735,AAPL260807C00315000
2026-07-11,2026-08-07,27.0,0.07392197125256673,320.0,315.32000732421875,1.0148420416309618,call,7.6,7.95,7.775,7.7,0.04501607717041807,0.28833719482421866,provided,1164.0,1146,AAPL260807C00320000
2026-07-11,2026-08-07,27.0,0.07392197125256673,325.0,315.32000732421875,1.0306989485314457,call,5.6,5.95,5.775,5.75,0.0606060606060607,0.28436994934082027,provided,485.0,4075,AAPL260807C00325000
2026-07-11,2026-08-07,27.0,0.07392197125256673,330.0,315.32000732421875,1.0465558554319294,call,4.1,4.45,4.275,4.2,0.08187134502923989,0.2846751220703124,provided,845.0,3530,AAPL260807C00330000
2026-07-11,2026-08-07,27.0,0.07392197125256673,335.0,315.32000732421875,1.062412762332413,call,2.85,3.1,2.975,2.84,0.08403361344537814,0.2786937365722656,provided,200.0,3750,AAPL260807C00335000
2026-07-11,2026-08-07,27.0,0.07392197125256673,340.0,315.32000732421875,1.078269669232897,call,1.96,2.29,2.125,2.35,0.15529411764705886,0.2825999475097656,provided,53.0,614,AAPL260807C00340000
